Id,Prediction
1,0.0
2,0.009911319770474701
3,0.0
4,0.08333333333333334
5,0.028273809523809524
6,0.06861111111111112
7,0.00318578135479544
8,0.012369791666666668
9,0.006295559973492379
10,0.0
11,0.02745664739884393
12,0.014937106918238994
13,0.0
14,0.010348583877995645
15,0.004290876242095755
16,0.0
17,0.002758420441347271
18,0.0
19,0.0015599343185550083
20,0.1347517730496454
21,0.0
22,0.0
23,0.0
24,0.003150912106135987
25,0.0
26,0.008796296296296297
27,0.0
28,0.04022324865280986
29,0.010900745840504877
30,0.0
31,0.0
32,0.0
33,0.0013726340124259502
34,1.0
35,0.0
36,0.007557677008750995
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0021027003098716248
42,0.015422077922077924
43,0.0
44,0.0
45,0.010953533955955264
46,0.0067090395480225995
47,0.0
48,0.00017218254975169466
49,0.296875
50,0.007100149476831092
51,0.032950603994737475
52,0.029378255208333336
53,0.005821078431372549
54,0.008862659203374708
55,0.0
56,0.01632302405498282
57,0.001755358462675536
58,0.0
59,0.023693342008241164
60,0.007656350741457126
61,0.043617998163452715
62,0.0
63,0.02799882110226938
64,0.0
65,0.0
66,0.0008757374631268438
67,0.019133937562940587
68,0.0
69,0.007548669050456893
70,0.023514851485148515
71,0.0
72,0.012369791666666668
73,0.0
74,0.011501210653753029
75,0.00018469913483036844
76,0.009462151394422311
77,0.00448990615083384
78,0.00014959883890304683
79,0.03909465020576132
80,0.028142709943328185
81,0.009958071278825998
82,0.03946947906679451
83,0.001605000844737287
84,0.0
85,0.0
86,0.0
87,0.0
88,0.1397058823529412
89,0.08878504672897197
90,0.0
91,0.0
92,0.0
93,0.0
94,0.033124128312412834
95,0.019996172981247607
96,0.0
97,0.010607701157203763
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.005536130536130537
104,0.0
105,0.004576107899807322
106,0.00769675925925926
107,0.0
108,0.0018578273198396403
109,0.0
110,0.0
111,0.0
112,0.0034090909090909094
113,0.009595959595959597
114,0.0
115,0.00699815837937385
116,0.0
117,0.022735042735042735
118,0.0
119,0.0
120,0.0
121,0.030844155844155847
